model,epoch,epoch_std,epoch_min,epoch_max,epoch_epcs,loss,loss_std,loss_min,loss_max,loss_epcs,acc,acc_std,acc_min,acc_max,acc_epcs,tss,tss_std,tss_min,tss_max,tss_epcs,hss,hss_std,hss_min,hss_max,hss_epcs,mcc,mcc_std,mcc_min,mcc_max,mcc_epcs,f1,f1_std,f1_min,f1_max,f1_epcs,precision,precision_std,precision_min,precision_max,precision_epcs,recall,recall_std,recall_min,recall_max,recall_epcs,TP,TP_std,TP_min,TP_max,TP_epcs,FN,FN_std,FN_min,FN_max,FN_epcs,TN,TN_std,TN_min,TN_max,TN_epcs,FP,FP_std,FP_min,FP_max,FP_epcs,auc_roc,auc_roc_std,auc_roc_min,auc_roc_max,auc_roc_epcs,auc_pr,auc_pr_std,auc_pr_min,auc_pr_max,auc_pr_epcs,val_loss,val_loss_std,val_loss_min,val_loss_max,val_loss_epcs,val_acc,val_acc_std,val_acc_min,val_acc_max,val_acc_epcs,val_tss,val_tss_std,val_tss_min,val_tss_max,val_tss_epcs,val_hss,val_hss_std,val_hss_min,val_hss_max,val_hss_epcs,val_mcc,val_mcc_std,val_mcc_min,val_mcc_max,val_mcc_epcs,val_f1,val_f1_std,val_f1_min,val_f1_max,val_f1_epcs,val_precision,val_precision_std,val_precision_min,val_precision_max,val_precision_epcs,val_recall,val_recall_std,val_recall_min,val_recall_max,val_recall_epcs,val_TP,val_TP_std,val_TP_min,val_TP_max,val_TP_epcs,val_FN,val_FN_std,val_FN_min,val_FN_max,val_FN_epcs,val_TN,val_TN_std,val_TN_min,val_TN_max,val_TN_epcs,val_FP,val_FP_std,val_FP_min,val_FP_max,val_FP_epcs,val_auc_roc,val_auc_roc_std,val_auc_roc_min,val_auc_roc_max,val_auc_roc_epcs,val_auc_pr,val_auc_pr_std,val_auc_pr_min,val_auc_pr_max,val_auc_pr_epcs,far,far_std,far_min,far_max,far_epcs,val_far,val_far_std,val_far_min,val_far_max,val_far_epcs,num_train_inst,num_train_inst_std,num_train_inst_min,num_train_inst_max,num_train_inst_epcs
C+_mpf_Persistent_24,9.0,0.0,9,9,9x9x9x9x9,1.845710825920105,0.11116180578879904,1.644708514213562,1.948358058929444,6x7x7x3x5,0.88021799325943,0.0069296345390632945,0.8729644417762756,0.8927628397941589,0x1x0x0x1,0.7592368364334107,0.014089262712682958,0.7447777986526489,0.7848689556121826,0x1x0x0x1,0.7599037766456604,0.013948869364458426,0.7454037666320801,0.7851840257644653,0x1x0x0x1,0.7601490259170532,0.013883797400037185,0.7456189393997192,0.7852372527122498,0x1x0x0x1,0.8857644677162171,0.006278379300137827,0.8786634802818298,0.896916925907135,0x1x0x0x1,0.875698447227478,0.00849011017651002,0.8687170743942261,0.8919348120689392,0x1x0x0x1,0.8962422609329224,0.0050898686155611906,0.8888403177261353,0.902029514312744,0x1x1x0x1,6878.2,351.93772176338246,6178.0,7090.0,0x0x0x0x0,830.6,88.17845541854314,671.0,942.0,0x0x0x0x0,6137.8,331.6958848101676,5501.0,6444.0,0x0x0x0x0,1007.8,109.0199981654742,889.0,1179.0,0x0x0x0x0,0.8802179574966431,0.006929628549454005,0.8729643821716309,0.8927627801895142,0x1x0x0x1,0.8522972822189331,0.008063254360781168,0.843887209892273,0.8669143319129944,0x1x0x0x1,2.2659878492355348,0.6037025160667062,1.7407588958740234,3.3434841632843018,0x0x2x0x5,0.85225430727005,0.03936227921820979,0.7820000052452087,0.8865000009536743,0x0x0x0x0,0.7027719497680665,0.0805741584857388,0.5571942329406738,0.772773265838623,0x0x0x0x0,0.7030075311660766,0.0797429261907624,0.5600013136863708,0.77222740650177,0x0x0x0x0,0.703522789478302,0.07909411081415196,0.5617443323135376,0.7722744345664978,0x0x0x0x0,0.8620337963104248,0.034838643732259936,0.8023571968078613,0.8936567306518555,0x0x0x0x0,0.8598069787025452,0.04395534268795999,0.774956226348877,0.8974359035491943,0x0x0x0x0,0.8648496270179749,0.0302240277191346,0.826127827167511,0.9003759622573853,0x0x0x0x0,920.2,32.158358167045776,879.0,958.0,0x0x0x0x0,143.8,32.15835816704578,106.0,185.0,0x0x0x0x0,783.6,53.331416632225334,679.0,828.0,0x0x0x0x0,151.6,53.7497906972669,108.0,257.0,0x0x0x0x0,0.8522542834281921,0.03936226384458055,0.7820000052452087,0.8865000009536743,0x0x0x0x0,0.821265435218811,0.04347507156119597,0.7442718148231506,0.8595781326293945,0x0x0x0x0,0.12430155277252193,0.008490110176510047,0.1080651879310607,0.1312829256057739,0x1x0x0x1,0.14019302129745478,0.04395534268795998,0.1025640964508056,0.225043773651123,0x0x0x0x0,132576.0,54.62600113499065,132490,132640,9x9x9x9x9
M+_mpf_Persistent_24,9.0,0.0,9,9,9x9x9x9x9,2.620500421524048,0.04625808818551242,2.5762505531311035,2.706747770309448,7x2x7x3x4,0.8331239104270936,0.0036203050866146806,0.8273352980613708,0.8369821906089783,0x0x0x0x0,0.4988435983657837,0.030187162842966082,0.4658766984939575,0.5549421310424805,1x0x1x0x1,0.5425986051559448,0.026612401986001323,0.5134830474853516,0.5924496650695801,1x0x1x0x1,0.5541958212852478,0.025213586259707918,0.5274101495742798,0.6019598841667175,1x0x1x1x1,0.6511817932128906,0.026721826620472282,0.6241567730903625,0.7021327614784241,1x0x1x1x1,0.7716912984848022,0.01774403999938631,0.7578003406524658,0.8064960241317749,1x0x1x1x1,0.5653972625732422,0.030329644709787624,0.534239649772644,0.621684730052948,1x0x1x0x0,2332.4,302.4265861328994,2122.0,2930.0,0x0x0x0x0,1786.0,49.165028221287535,1720.0,1850.0,0x0x0x0x0,10376.4,275.30826358829114,9830.0,10569.0,0x0x0x0x0,759.6,43.27401067615527,703.0,823.0,0x0x0x0x0,0.8331239223480225,0.0036203177912034787,0.8273352980613708,0.836982250213623,0x0x0x0x0,0.7990158081054688,0.003986790861799264,0.7926491498947144,0.8032687902450562,0x0x0x0x0,2.1772356271743774,0.1713742238639749,1.9171353578567505,2.438596248626709,5x1x3x3x4,0.8580410838127136,0.011173838481259234,0.8410000205039978,0.875,0x0x0x0x0,0.4637794017791748,0.05186195265284636,0.4043710231781006,0.5544188022613525,0x0x0x0x0,0.4606668770313263,0.04043540515505303,0.4262620508670807,0.5374310612678528,0x0x0x0x0,0.4617702603340149,0.040073117696291835,0.4276115894317627,0.5379617214202881,0x0x0x0x0,0.5444559812545776,0.035890404790783786,0.5113043189048767,0.611801266670227,0x0x0x0x0,0.5436447858810425,0.034658367351103815,0.4887005686759949,0.589820384979248,0x0x0x0x0,0.5490322530269622,0.05721238229019275,0.4741935431957245,0.6354838609695435,0x0x0x0x0,170.2,17.73583942191629,147.0,197.0,0x0x0x0x0,139.8,17.73583942191629,113.0,163.0,0x0x0x0x0,1545.2,25.095019426172996,1509.0,1572.0,0x0x0x0x0,144.0,24.42949037536395,118.0,181.0,0x0x0x0x0,0.8580410838127136,0.011173831232458879,0.8410000205039978,0.875,0x0x0x0x0,0.8269248008728027,0.012654150002644223,0.8077254891395569,0.846232533454895,0x0x0x0x0,0.22830870151519775,0.017744039999386296,0.1935039758682251,0.2421996593475341,1x0x1x1x1,0.4563552141189575,0.034658367351103836,0.4101796150207519,0.5112994313240051,0x0x0x0x0,132576.0,54.62600113499065,132490,132640,9x9x9x9x9
M+_mpf_jpg_PTx8_RtdXall_LowC2_AW6e6D1e3_blos_24,14.0,0.0,14,14,14x14x14x14x14,0.20023369789123535,0.013029153755157298,0.1809062212705612,0.2192083746194839,14x14x14x14x14,0.9292450904846191,0.006241604249912991,0.9194506406784058,0.9366326332092284,14x14x14x14x14,0.8881094455718994,0.010696510747195801,0.8692834377288818,0.8993220329284668,14x14x14x14x14,0.8346243381500245,0.013524097499381747,0.8129225969314575,0.8497658371925354,14x14x14x14x14,0.8425025820732117,0.012526433912806353,0.821843147277832,0.8556761145591736,14x14x14x14x14,0.8850678443908692,0.008945102457812147,0.8705036044120789,0.8946367502212524,14x14x14x14x14,0.8086927771568299,0.01329599217833814,0.7901373505592346,0.8266167044639587,14x14x14x14x14,0.9954120993614197,0.0033410400592103484,0.9894998669624328,0.9988953471183776,0x1x1x1x0,3718.4,87.46793698264524,3606.0,3796.0,0x0x0x0x0,177.6,16.620469307453384,158.0,207.0,7x6x4x6x7,8536.8,123.4753416678812,8408.0,8755.0,14x14x14x14x14,9426.4,176.16878270567688,9204.0,9689.0,0x0x0x0x0,0.9554092168807984,0.004694562133936212,0.9503782987594604,0.9612270593643188,14x14x14x14x14,0.9465527534484863,0.0053090805057775135,0.9414576292037964,0.9533164501190186,14x14x14x14x14,0.602364456653595,0.052843086271154444,0.5301781892776489,0.6586323976516724,4x5x2x14x9,0.8135872602462768,0.01651176101991475,0.7922008633613586,0.8380566835403442,13x14x14x14x9,0.5311479806900025,0.029079936319711598,0.4870274066925049,0.5721595287322998,5x9x4x8x3,0.3913245856761932,0.030407212279787533,0.3476639688014984,0.427247405052185,6x9x8x13x9,0.41626604795455935,0.021081917416839048,0.3818575441837311,0.4401738345623016,6x9x4x10x9,0.511097913980484,0.017246213794948353,0.4812361896038055,0.5282112956047058,6x9x8x13x9,0.4309532046318054,0.030068282992868234,0.3931034505367279,0.4795640408992767,13x14x14x14x9,0.9973898649215698,0.0037994132629585726,0.990227997303009,1.0,0x1x0x0x0,304.4,0.48989794855663565,304.0,305.0,0x1x0x0x0,131.0,9.612491872558333,119.0,148.0,14x14x14x14x6,1413.4,59.975328260877404,1304.0,1480.0,11x14x14x14x9,1639.0,43.56145084819834,1553.0,1671.0,0x1x0x0x0,0.8301918387413025,0.025077128731480245,0.7955818772315979,0.8699567317962646,11x14x14x14x9,0.7633764505386352,0.031065024834458173,0.7213262319564819,0.8111568093299866,11x14x14x14x9,0.1913072228431701,0.013295992178338144,0.1733832955360412,0.2098626494407653,14x14x14x14x14,0.5690467953681946,0.03006828299286825,0.5204359591007233,0.6068965494632721,13x14x14x14x9,198864.0,81.93900170248598,198735,198960,14x14x14x14x14
M+_mpf_png_PTx8_RtdXall_LowC2_AW1e5D1e4_0193x0211x0094_24,14.0,0.0,14,14,14x14x14x14x14,0.0726152934134006,0.006644355188868247,0.060490746051073,0.0789466574788093,14x14x13x14x14,0.9764749765396118,0.0029662657816345744,0.9728022217750548,0.981040060520172,14x14x13x14x14,0.9639714241027832,0.004318053566696675,0.958959698677063,0.970165491104126,14x14x13x14x14,0.9424936532974243,0.007087253808119358,0.9338294863700868,0.9534065127372742,14x14x13x14x14,0.9436843991279602,0.0067897397147920775,0.9354410171508788,0.954117715358734,14x14x13x14x14,0.9589497923851014,0.004989988110344335,0.9529019594192504,0.9666348695755004,14x14x13x14x14,0.9260699510574341,0.009076101765470593,0.9147028923034668,0.9406307935714722,14x14x13x14x14,0.9951351642608642,0.0016507947454518696,0.9929971694946288,0.9977610111236572,0x14x12x0x1,3645.6,74.07455703546258,3565.0,3770.0,0x0x0x0x0,151.4,53.22630928403734,103.0,232.0,5x0x0x4x0,9091.6,26.05071975973025,9055.0,9128.0,14x14x13x14x14,9335.4,121.20165015378298,9179.0,9492.0,0x0x0x0x0,0.9905543327331543,0.0016638898093699521,0.989111065864563,0.9936831593513488,14x14x13x14x14,0.9881280183792114,0.0020588927145863806,0.9860779047012328,0.9918739199638368,14x14x13x14x14,0.5322190284729004,0.022775876158882446,0.4991797804832458,0.5534537434577942,14x2x12x6x10,0.8334971189498901,0.017842275475367597,0.8011305332183838,0.8488612771034241,14x2x12x11x10,0.5521186590194702,0.04602011451527244,0.478029727935791,0.5899293422698975,4x4x5x7x3,0.3990502119064331,0.04663425578479767,0.3255841135978699,0.4490036070346832,6x3x4x6x7,0.42629178166389464,0.04095524283762543,0.3659788966178894,0.4760729372501373,8x3x4x7x6,0.5171343743801117,0.03437141881267297,0.4675052464008331,0.559808611869812,8x3x4x6x6,0.4750238597393036,0.04285264080502476,0.4149139523506164,0.5336322784423828,14x2x12x6x10,0.990753996372223,0.008224307255289666,0.9767441749572754,1.0,0x0x0x0x0,300.6,3.8262252939417984,294.0,305.0,0x0x0x0x0,178.6,35.780441584754094,115.0,225.0,14x2x12x11x10,1501.4,72.64874396711893,1371.0,1581.0,14x2x12x11x10,1451.2,101.46013995653662,1277.0,1543.0,0x0x0x0x0,0.8731521725654602,0.02282785862629723,0.8379584550857544,0.9024624228477478,14x2x12x6x10,0.8223017573356628,0.03334008843312589,0.7783811092376709,0.8758658170700073,14x2x12x6x10,0.07393004894256587,0.009076101765470591,0.0593692064285278,0.0852971076965332,14x14x13x14x14,0.5249761402606964,0.04285264080502473,0.4663677215576172,0.5850860476493835,14x2x12x6x10,198864.0,81.93900170248598,198735,198960,14x14x14x14x14
C+_mpf_jpg_PTx8_RtdXall_ProgPos_AW1e5D1e4_0193x0211x0094_24,14.0,0.0,14,14,14x14x14x14x14,0.02639998793601986,0.0019622394357555733,0.0225271712988615,0.0278201978653669,14x14x14x14x14,0.9759956121444702,0.002822896472481587,0.973033368587494,0.9812722206115724,14x14x14x14x14,0.951731538772583,0.005710800889154151,0.9458248615264891,0.9624714851379396,14x14x14x14x14,0.9519301652908325,0.005654565170486132,0.945994198322296,0.9625014662742616,14x14x14x14x14,0.9519565224647522,0.0056488408429382995,0.9460071325302124,0.96250182390213,14x14x14x14x14,0.9768248677253724,0.0027150263612404383,0.9739893078804016,0.9818862080574036,14x14x14x14x14,0.973798954486847,0.0038522914174732937,0.9714285731315612,0.9814454317092896,14x14x14x14x14,0.9902226686477661,0.0022587867549374724,0.9867382049560548,0.9934171438217164,1x1x1x1x1,7420.8,323.2060642995425,6778.0,7644.0,0x0x0x0x0,332.2,34.31850812608264,284.0,386.0,6x5x5x6x7,6090.0,22.733235581412515,6063.0,6121.0,14x14x14x14x14,6377.0,140.70820871576754,6233.0,6623.0,0x0x0x0x0,0.9935566782951355,0.0009615151696015825,0.9924839735031128,0.9953214526176452,14x14x14x14x14,0.993187153339386,0.001049009925186198,0.9918994903564452,0.995014190673828,14x14x14x14x14,0.456801974773407,0.10293035173287042,0.3595591783523559,0.6521772742271423,6x2x7x12x5,0.8383110523223877,0.05684294645221099,0.7342799305915833,0.8995859026908875,4x12x8x12x7,0.6730022668838501,0.11864714323134179,0.4538487195968628,0.7959561347961426,6x12x8x12x6,0.6733906984329223,0.11645549558845121,0.4598508477210998,0.7977701425552368,6x12x8x12x6,0.6798446595668792,0.10832498433397895,0.4826904237270355,0.7982143759727478,4x7x8x12x6,0.8578751087188721,0.042270581348755616,0.7829549908638,0.9074427485466005,4x7x8x13x7,0.8523594975471497,0.07554857601136081,0.7033831477165222,0.9051724076271056,11x12x14x12x6,0.9984585762023925,0.0026277772279784525,0.9932562708854676,1.0,0x0x0x0x0,1033.8,4.621688003316537,1028.0,1041.0,0x0x0x0x0,193.4,63.62578093823289,126.0,274.0,10x12x14x12x12,756.4,101.43884857390684,554.0,819.0,10x12x14x12x12,901.8,30.564031147739655,845.0,928.0,0x0x0x1x0,0.8906900763511658,0.0630948794240955,0.768156111240387,0.9418835639953612,6x12x10x12x6,0.8808346629142761,0.06803152287398564,0.7481643557548523,0.9329708218574524,7x4x10x12x6,0.02620104551315302,0.003852291417473295,0.0185545682907104,0.0285714268684387,14x14x14x14x14,0.14764050245285032,0.07554857601136084,0.0948275923728942,0.2966168522834778,11x12x14x12x6,198864.0,81.93900170248598,198735,198960,14x14x14x14x14
C+_mpf_jpg_PTx8_RtdXall_ProgPos_AW1e5D1e4_blos_24,14.0,0.0,14,14,14x14x14x14x14,0.035926724225282626,0.0039906126978392405,0.0320863164961338,0.0436395592987537,14x14x14x14x14,0.9649625301361084,0.005901450632049875,0.9539387226104736,0.9704155921936036,14x14x14x14x14,0.929594874382019,0.012043893625003205,0.9070988893508912,0.9405393600463868,14x14x14x14x14,0.9297861099243164,0.011847625727319427,0.9076452255249025,0.9407094717025756,14x14x14x14x14,0.9298133611679077,0.011818998678865466,0.907731294631958,0.9407176971435548,14x14x14x14x14,0.9664490818977356,0.005541009776965203,0.9561577439308168,0.9716988205909728,14x14x14x14x14,0.964201831817627,0.007896643593625133,0.9499489068984984,0.9729809761047364,14x14x14x14x14,0.989359438419342,0.002837479596703357,0.9846539497375488,0.992299735546112,1x1x1x1x1,7465.2,275.9089704957053,6918.0,7662.0,0x0x0x0x0,409.0,38.39270764090493,365.0,457.0,4x5x5x7x5,5983.6,80.69349416154935,5854.0,6097.0,14x14x14x14x14,6312.4,119.08081289611688,6194.0,6540.0,0x0x0x0x0,0.9891480565071106,0.0023737635828150853,0.984516441822052,0.9911608695983888,14x14x14x14x14,0.9888518691062927,0.0023437099295036895,0.9842543601989746,0.990628719329834,14x14x14x14x14,0.462152498960495,0.07072395996318413,0.3404335975646972,0.5557466745376587,7x3x7x8x8,0.820473051071167,0.04519509489493443,0.746071994304657,0.8803418874740601,8x5x7x9x8,0.6368783712387085,0.09361445418350436,0.4810731410980224,0.7614617347717285,8x6x7x9x8,0.6379690825939178,0.09204509799749817,0.4850219786167145,0.7589403986930847,8x5x7x9x8,0.6407962024211884,0.08965959861186633,0.4942383468151092,0.7593362331390381,8x5x7x4x8,0.8390527725219726,0.03636048207923379,0.7851790189743042,0.8898721933364868,4x4x7x4x8,0.8522216558456421,0.06134649036943276,0.742935299873352,0.9204301238059998,10x10x9x12x7,0.9998098850250244,0.0003802299499512163,0.999049425125122,1.0,0x1x0x0x1,1045.6,7.761443164772903,1032.0,1053.0,0x1x0x0x1,250.4,84.08709770232291,143.0,354.0,10x10x8x12x14,765.4,66.95252049026982,649.0,843.0,10x10x9x12x7,898.4,37.022155528818146,840.0,930.0,0x1x0x0x0,0.8859956979751586,0.04216567061035733,0.8151332139968872,0.9433989524841307,3x5x6x7x8,0.8781962394714355,0.04411282321216512,0.8056680560112,0.9420965909957886,3x5x6x7x8,0.03579816818237298,0.007896643593625073,0.0270190238952636,0.0500510931015014,14x14x14x14x14,0.14777834415435784,0.06134649036943276,0.0795698761940002,0.2570647001266479,10x10x9x12x7,198864.0,81.93900170248598,198735,198960,14x14x14x14x14
C+_mpf_png_PTx8_RtdXall_ProgPos_AW1e5D1e4_0193x0211x0094_24,14.0,0.0,14,14,14x14x14x14x14,0.02416410185396668,0.002052730643537166,0.0219957511872053,0.0274478625506162,14x14x14x14x14,0.978450882434845,0.0028900178497955923,0.9739579558372498,0.9820613861083984,14x14x14x14x14,0.9566564083099365,0.005850091961993341,0.947528600692749,0.963903307914734,14x14x14x14x14,0.9568471312522888,0.005790782317671994,0.9478380680084229,0.9640781879425048,14x14x14x14x14,0.9568687677383423,0.005779860124054583,0.9478814601898192,0.9640932679176332,14x14x14x14x14,0.9791930317878723,0.0027683131722451198,0.9749332666397096,0.9826736450195312,14x14x14x14x14,0.976318633556366,0.003743004684610124,0.9704709649086,0.9807146191596984,14x14x14x14x14,0.992642629146576,0.004922251843159448,0.985637366771698,0.9989531636238098,1x0x1x1x0,7078.6,447.45931658643565,6658.0,7650.0,0x0x0x0x0,334.4,29.41836161311503,304.0,383.0,6x5x6x7x6,6107.0,22.289010745208053,6068.0,6131.0,14x14x14x14x14,6301.8,194.16014009059634,6050.0,6633.0,0x0x0x0x0,0.9945138096809387,0.0007770508203997329,0.9931188225746156,0.995435357093811,14x14x14x14x14,0.9940983533859253,0.0008600446320481472,0.9925938844680786,0.9951705932617188,14x14x14x14x14,0.45364577770233155,0.12925215652381367,0.3218629062175751,0.7006896734237671,6x3x6x7x8,0.8406739711761475,0.056871783398238895,0.7373225092887878,0.9078674912452698,5x5x5x8x5,0.6742730140686035,0.11841275471626116,0.4579098224639892,0.8148708343505859,5x5x5x8x5,0.6777677237987518,0.11662849077874173,0.4649281799793243,0.8148707747459412,5x5x5x8x5,0.6849174559116363,0.10851609376560067,0.4896279871463775,0.8148707747459412,5x8x5x8x5,0.8599498987197876,0.04330879075575761,0.784297525882721,0.913759708404541,3x8x5x8x5,0.8453197360038758,0.0774017775260054,0.7000765204429626,0.9157472252845764,10x5x6x14x10,1.0,0.0,1.0,1.0,0x0x0x0x0,1035.4,4.715930449020639,1028.0,1041.0,0x0x0x0x0,168.4,65.68287448033924,101.0,271.0,10x10x6x14x10,743.6,107.57434638425651,539.0,830.0,10x5x6x14x10,913.8,12.12270596855339,895.0,929.0,0x0x0x0x0,0.8951314926147461,0.05976381170196749,0.780476987361908,0.9556739926338196,6x5x6x7x6,0.8878673076629638,0.06702015268445861,0.758532702922821,0.9537522792816162,6x5x6x7x6,0.023681366443634003,0.0037430046846101844,0.0192853808403015,0.0295290350914001,14x14x14x14x14,0.15468026399612422,0.0774017775260054,0.0842527747154235,0.2999234795570373,10x5x6x14x10,198864.0,81.93900170248598,198735,198960,14x14x14x14x14
